Call..Failure,Complains,Subscription..Length,Charge..Amount,Seconds.of.Use,Frequency.of.use,Frequency.of.SMS,Distinct.Called.Numbers,Age.Group,Tariff.Plan,Status,Age,Customer.Value,Churn
6,1,34,9,15664,261,219,11,5,2,2,63,4095.5182772762173,0
16,0,25,5,6412,233,418,26,5,2,2,51,3458.9327107134395,0
29,1,16,3,10196,34,378,25,5,2,2,66,601.833692575055,1
11,0,34,0,8507,196,213,11,3,2,2,55,2699.3645772490986,1
19,0,29,0,4820,24,417,7,4,1,2,28,3642.7790311496915,0
3,1,19,4,7835,201,446,9,2,2,1,19,2766.441008591402,1
8,1,23,0,1849,272,451,15,2,2,1,42,4745.143254757988,1
5,0,19,6,13587,35,145,25,2,1,1,42,507.4563410438476,0
15,1,25,0,1953,222,232,7,5,1,1,18,3611.608464394138,0
24,0,16,0,19153,276,370,40,5,2,2,48,4122.254057147503,0
27,1,54,1,12731,17,409,44,5,1,1,22,3513.265974525861,1
21,1,51,9,19430,187,233,28,3,1,1,57,1927.9250253220314,1
21,0,9,2,6840,256,213,19,3,2,2,21,1927.4015660166299,0
20,1,1,0,5066,141,366,16,3,1,1,68,2932.8375253750633,1
20,1,42,8,2415,135,480,18,3,2,2,22,1985.490181772633,1
1,0,19,9,2389,78,60,16,1,2,1,22,4415.914986829155,1
23,1,33,7,16211,291,362,38,3,2,1,33,549.653091472252,0
7,0,34,4,763,61,77,0,3,2,2,35,3195.7867398637623,1
10,0,16,1,17199,128,94,28,3,1,2,60,670.5748038681886,1
12,0,44,4,6255,297,329,13,2,2,1,34,2700.7990124952084,0
16,0,40,5,17261,256,498,16,2,1,1,52,3577.906012053475,1
7,0,55,0,7173,211,215,12,2,1,1,35,827.5545828012448,1
20,1,18,3,10518,53,212,28,4,2,2,21,3520.166107448267,0
17,0,34,8,10252,174,303,33,1,2,2,68,699.9001560554547,1
29,0,25,1,12447,99,199,26,5,1,2,48,3102.768728145695,0
17,1,45,4,15089,38,351,45,3,2,2,48,2527.765146614428,1
13,1,6,0,9395,262,30,32,2,2,2,26,1490.374769046308,1
14,1,21,3,12067,149,289,28,1,2,2,48,557.7436542765124,0
5,0,58,3,19207,120,342,36,3,1,1,22,3679.2706980045823,0
10,0,6,5,5287,177,472,38,4,1,2,53,1909.0256668850298,0
12,0,32,9,19669,119,134,18,5,1,2,33,432.6538863658819,1
24,1,41,8,13461,71,82,45,3,1,1,59,3863.9466913636643,1
0,0,48,2,13402,218,390,23,5,2,1,58,1164.4734174191035,0
27,1,43,8,7433,122,46,13,3,2,2,33,3682.2602685276024,0
5,0,39,5,11284,243,391,46,4,1,2,37,2824.4934297036834,0
8,1,31,6,4826,74,205,36,1,1,2,47,972.6450578952562,1
7,0,42,9,3664,5,384,4,5,1,2,43,382.02863587395996,1
10,0,10,1,10528,20,380,23,5,1,1,66,2966.2450770131286,0
21,0,30,9,497,189,76,33,1,1,1,48,126.059161197144,1
18,1,57,5,7641,224,258,49,5,2,1,67,327.32242432056415,1
23,1,52,5,4643,102,436,30,2,1,2,32,3511.095409833503,1
8,0,18,1,5056,98,91,29,1,1,1,69,2694.369207006516,0
16,0,24,1,131,82,421,8,4,2,2,58,1631.4763282718848,1
11,0,52,1,5443,180,434,26,3,2,1,55,2696.1397133421183,0
24,1,9,9,17241,151,398,27,3,2,2,55,2958.2466376245975,0
13,0,31,0,13443,55,99,41,1,1,2,60,2826.429331222332,0
14,0,15,4,8712,189,382,25,2,2,1,37,3212.7700575774525,0
15,0,4,7,8221,21,194,17,4,1,1,52,4701.440500951836,0
21,0,40,1,15660,67,191,35,3,1,2,40,1943.8876004201272,0
21,1,9,4,6147,184,67,7,3,2,1,61,1505.7570672878805,1
27,1,45,7,11588,9,388,17,2,1,2,64,192.1745551508486,0
19,0,9,9,4604,65,241,19,5,1,2,56,735.3652842838343,1
0,0,26,4,9452,263,89,31,1,2,1,42,531.2490794057135,1
9,1,4,1,17942,224,344,28,2,2,1,67,1677.2209343623113,1
7,1,17,2,16399,122,9,48,2,2,2,39,3049.953644075277,1
17,0,16,5,3605,37,263,47,2,2,2,64,231.66945567291708,0
27,1,15,4,13284,122,267,17,2,2,2,25,3638.325022273424,1
0,1,35,3,1607,155,319,6,5,2,2,26,1987.1647498886962,0
1,0,57,3,11709,66,117,0,4,2,2,32,4817.522578942273,0
0,1,52,4,2016,132,249,27,2,2,2,65,2841.924875959693,1
0,1,5,1,3574,139,58,32,2,2,1,37,3856.8115619424443,0
8,0,55,8,13541,81,194,49,1,2,1,52,4305.906161485165,1
12,0,5,1,7274,57,474,3,3,1,1,54,4444.231506627637,0
29,1,20,9,9935,148,49,19,5,1,2,20,2592.3087483990357,0
0,0,15,1,15748,130,406,35,2,1,2,51,1983.7127921554054,0
12,1,18,9,6406,68,295,30,4,2,1,51,2802.5749484421976,1
19,0,47,8,11826,249,377,37,4,1,1,53,2010.3520080871394,1
25,1,2,2,17472,176,96,27,4,1,1,52,1203.5748464162077,0
21,0,29,9,1361,71,461,2,1,1,2,26,1619.5991358333372,0
6,1,13,6,4473,16,126,5,4,1,2,47,1163.8492811929946,1
1,1,4,3,7319,159,245,44,1,1,2,43,1347.1881529743084,0
5,1,42,5,8667,69,86,22,5,2,1,29,468.0386861786018,1
6,0,45,3,9481,112,478,6,4,2,1,41,2132.3136036195233,1
25,0,10,9,8520,231,76,35,3,2,1,58,1176.4195330161187,1
13,1,31,6,17570,20,376,0,2,1,2,36,2241.8327619723805,1
25,1,41,0,19798,134,203,5,5,1,1,61,3960.991170881466,0
17,0,8,2,3536,262,482,23,3,2,1,33,2241.561766215886,1
14,0,3,2,1773,110,145,36,5,2,2,43,4773.059353548577,1
1,0,48,0,10255,245,148,44,4,2,2,40,739.1844726401042,1
9,0,46,5,2558,282,492,35,5,1,1,50,4251.324954189373,1
22,0,9,8,5079,7,110,23,5,2,2,59,1241.2905703649374,0
11,0,30,7,14341,283,489,37,5,2,1,47,4669.667254274871,1
16,1,53,6,19675,206,128,44,1,2,2,40,1135.7396322432728,0
7,0,11,9,9981,193,252,28,3,2,2,27,3734.808929824028,1
10,1,35,7,3524,46,165,36,4,2,2,53,310.5895042998508,1
28,0,37,5,19888,241,296,44,2,1,2,48,3149.067185800888,0
2,0,42,8,8998,9,425,31,4,1,2,60,1093.371089579704,1
26,1,13,2,13697,288,494,24,4,2,2,39,3350.8627082411804,0
5,1,36,9,19050,130,136,9,1,1,1,60,3179.1466881242345,1
8,0,56,9,13606,269,278,34,1,2,1,60,4618.479398300811,0
5,1,13,8,13429,60,333,24,5,2,1,55,3133.382153102241,0
8,1,12,3,16039,163,10,26,4,1,2,64,2041.244058249539,0
6,1,37,6,7140,12,70,44,3,1,2,19,967.8390242460156,0
8,1,10,8,8785,271,158,31,1,1,1,40,3287.255042720698,0
17,0,56,1,14901,207,215,11,1,1,1,52,581.8330196141625,1
11,1,9,1,3280,245,25,3,3,2,1,54,4142.584134608839,0
7,0,52,8,2212,132,285,41,1,1,2,49,1236.6727346943185,0
7,0,7,2,15213,243,161,25,3,2,1,60,2620.7944912436487,1
17,0,2,8,8078,293,429,2,2,2,1,29,2979.7365216469775,0
27,0,54,4,15936,37,101,16,3,2,1,52,1812.4499519874344,1
29,1,56,5,16997,55,68,8,2,2,1,58,3319.368887861232,1
19,1,23,1,14274,47,132,28,5,2,2,20,1251.08479446065,0
29,0,39,7,868,104,188,0,5,1,1,51,173.12286888297723,0
14,0,40,8,17195,58,210,17,1,2,1,55,4796.338680674681,0
26,0,39,1,16042,76,242,40,3,1,2,41,1600.2291567157502,0
6,0,21,5,15407,217,165,19,1,2,2,55,3567.3111733023334,0
10,1,23,5,16254,54,411,40,3,1,2,34,2537.668034601904,0
19,0,29,7,1744,54,409,33,1,1,2,57,3344.993385565021,1
15,1,14,9,2256,128,60,27,5,2,2,18,554.6826125783888,1
3,0,26,4,11859,84,361,47,5,2,1,25,2594.2393755804956,1
5,0,51,8,5423,213,278,34,1,1,1,32,1961.0977675611018,1
25,0,5,0,5089,114,429,15,3,2,1,67,2259.247834168538,0
21,0,55,8,6608,292,112,20,4,2,2,62,4831.041664721181,0
25,1,31,9,9717,48,29,12,3,1,1,42,681.4445241844613,1
2,1,25,6,17853,66,322,34,1,1,2,25,3773.5008820569915,0
8,1,31,3,19059,274,475,41,3,2,2,69,1651.713970866407,0
27,0,50,2,17897,128,160,31,2,2,1,49,1451.7899381188115,1
9,0,20,9,4876,28,233,49,3,2,2,67,1353.8869794963266,1
13,1,44,5,17835,32,386,37,5,2,1,30,1743.9077661144547,1
10,1,55,0,3007,118,452,5,5,1,2,63,1785.5852979680303,1
17,0,17,2,14325,179,376,49,2,1,1,32,1353.7350259098569,0
21,0,45,1,3124,150,338,37,3,2,2,23,3337.4657388673795,1
11,1,2,8,1753,132,169,37,4,1,2,50,238.6099185012469,0
22,0,25,2,17996,184,317,12,3,1,2,24,1661.4690290294209,1
11,0,13,1,3275,133,185,45,5,1,1,50,1401.0280341803466,1
12,1,58,3,8747,176,56,38,5,1,2,64,3757.09010274935,1
24,0,39,1,12443,21,239,12,1,1,1,46,732.4927200977648,0
12,1,28,0,18433,240,256,46,5,1,2,55,4703.435710486164,0
18,0,42,5,824,76,357,11,1,1,1,54,852.5930602257747,0
25,1,55,9,13880,203,200,32,5,2,2,61,1850.136820317756,0
18,0,6,7,11041,3,443,27,5,2,1,49,998.500967195613,1
22,1,3,9,19414,164,324,2,4,1,2,20,1433.4897173604527,1
13,1,58,9,1081,127,314,17,1,1,2,37,3805.123503340624,1
3,1,35,1,11517,44,301,25,1,1,2,31,2382.0235936917998,1
12,1,18,8,16876,217,105,39,5,1,1,45,812.87858655125,0
7,0,11,2,4764,234,289,1,1,1,2,55,233.1743932228686,1
28,0,54,7,8266,135,100,3,5,2,2,21,1149.5811008513751,1
22,1,20,7,11183,167,96,49,5,1,2,32,4728.013892630104,1
20,0,5,2,19744,236,152,27,3,2,1,34,4226.5837409401665,0
22,0,19,2,16712,92,425,27,1,2,2,54,2200.8685796200434,0
18,0,22,5,12877,4,28,24,2,1,1,41,2409.976109729915,0
11,0,59,0,9982,155,152,25,1,1,1,55,4496.830696894975,1
17,0,19,3,8968,244,437,44,1,1,2,59,2956.7269118786767,0
5,1,47,0,14639,80,378,46,4,2,2,58,4403.835325743817,0
17,1,16,2,4674,246,72,1,2,2,1,53,2459.195521761703,1
18,1,24,8,4316,136,253,41,2,2,1,58,1000.4880955941297,0
21,1,41,4,15314,62,450,33,4,1,2,25,3629.634899711175,1
4,0,4,4,9695,115,398,29,4,1,1,20,2631.966597895063,1
23,0,15,3,15814,112,3,20,1,1,1,47,3342.1978998423433,0
8,1,25,2,19709,30,236,43,3,1,2,39,786.1545834974731,1
26,0,44,4,8379,6,37,36,4,1,2,69,3238.0090095947285,1
2,0,55,3,1214,2,19,43,2,1,1,50,1911.2857370256027,1
27,1,35,7,11638,242,112,22,2,2,1,42,1659.9887640559796,1
9,0,55,3,10713,55,22,32,1,2,2,69,3357.3777053630106,0
18,1,14,7,15977,72,420,1,3,1,1,47,2961.195566304783,1
2,1,49,5,12071,9,445,26,5,1,1,54,3245.5371446835225,0
28,0,19,4,3136,60,366,47,4,2,2,20,4826.665321157456,1
28,0,38,3,6618,49,135,21,4,2,1,21,3505.9823478470894,1
21,1,36,3,5265,121,420,33,1,2,1,46,3204.4948113644527,1
14,1,7,3,7965,174,247,15,3,1,1,49,3067.7652092070216,1
0,0,30,8,9597,0,300,19,2,2,1,40,1993.571246768696,1
6,1,19,3,8708,37,96,25,2,2,2,36,4195.958455710908,1
11,1,49,8,6569,189,32,15,5,2,1,32,1904.6930125285533,1
16,1,25,9,17875,78,134,5,2,2,1,68,3501.218171627809,0
29,0,16,5,5213,189,254,44,4,2,2,33,1465.7182235733358,0
20,1,47,9,11881,183,277,43,5,1,1,40,738.7822088314356,0
25,0,54,6,4228,66,132,22,3,1,1,57,648.8165364899806,1
28,1,40,9,4409,16,237,41,5,2,2,63,3172.794283453992,0
23,0,51,2,590,295,14,36,3,1,1,54,1639.774652397951,1
19,1,8,7,19440,208,276,7,2,1,1,18,1375.2464429619677,0
4,0,18,2,18590,40,125,5,1,2,1,36,2960.296646782337,0
3,0,28,0,2708,114,344,36,5,1,1,54,128.34877232750952,1
27,0,16,9,5981,99,16,21,5,1,1,52,1231.1282599233725,1
11,1,52,4,12221,138,311,5,4,2,1,47,1702.7364265854378,1
29,1,19,1,17131,293,49,31,4,2,1,34,3541.8679530359905,1
19,1,42,9,13785,16,134,16,3,1,2,56,2725.006235818753,1
27,0,17,5,6553,291,117,37,1,1,2,66,4279.943085632247,0
23,1,45,9,17881,73,377,16,4,1,2,43,1672.5318149925345,1
17,0,13,8,1379,262,305,36,4,2,1,30,1482.2049613770782,1
16,1,7,0,7360,15,59,22,2,1,2,39,165.9870428250526,1
18,0,27,3,3770,13,124,48,2,1,2,63,4758.586503191766,0
8,0,10,0,19726,280,466,48,4,2,2,40,2507.460731975342,1
3,0,34,0,14449,3,115,12,3,1,2,61,2512.619573469075,0
25,1,36,7,9088,126,390,31,1,2,1,60,4617.180726727991,0
20,1,25,1,1546,5,423,21,4,1,1,50,1449.5911796428989,0
1,1,6,0,19510,128,172,6,3,2,1,44,1660.5306502287292,0
3,0,24,7,6208,231,186,21,3,1,2,52,3281.738471975715,1
1,0,18,3,16350,194,497,20,4,1,1,29,3925.8797744969715,1
14,1,23,2,8875,64,87,5,3,2,2,26,3496.553627162456,1
1,1,6,3,1295,102,202,13,5,2,1,51,3943.5914126113908,1
3,1,29,4,15861,276,360,15,3,2,1,31,2875.540196452986,0
5,0,25,0,13973,157,310,2,4,2,2,54,4314.117413558018,0
6,0,55,0,17769,223,319,8,3,2,2,20,2750.5336503458193,1
9,0,17,2,14481,288,448,46,4,2,1,61,1146.7031362560454,1
18,0,46,5,17326,277,181,20,2,2,1,61,2708.5055324930913,1
18,0,24,0,3280,181,351,49,4,1,1,38,3564.723425784773,0
25,1,11,1,13597,3,167,29,3,1,2,24,3267.876697074557,0
21,0,26,6,17417,214,180,29,4,1,2,50,1215.083814853679,0
28,0,51,0,2786,216,299,41,1,1,2,52,205.39114002059267,1
11,0,34,6,2233,208,446,41,4,1,2,28,1262.4038019529983,0
2,0,28,3,1620,73,129,31,4,1,1,62,4920.210356268598,0
12,0,3,9,3535,226,462,22,1,1,2,49,922.3312019522461,0
17,1,11,5,19589,92,148,2,1,2,2,39,2321.8587924544677,1
7,0,38,7,2882,64,471,0,1,1,2,59,3191.7289967878,0
20,0,14,8,16554,9,305,2,5,2,1,36,4397.365925247711,1
14,0,51,5,9745,277,208,36,4,1,1,53,3801.293187651038,1
0,1,26,8,3897,85,110,6,1,2,2,54,4544.765527803015,1
2,1,48,3,15861,25,435,2,1,1,2,28,3021.9184678924253,0
25,1,21,5,2837,217,499,35,2,1,1,58,4326.594040639049,1
7,0,54,7,8599,94,136,48,5,1,1,30,1319.2149856960473,0
3,1,56,8,15911,243,354,2,4,1,2,45,2152.824210849323,0
15,0,39,2,6721,106,403,3,3,2,1,66,4218.8623717463715,1
29,0,30,1,17063,247,210,30,5,1,2,32,1627.8183388892726,1
22,1,59,5,5487,13,145,1,5,2,1,30,4356.110721191974,1
9,0,8,3,15121,160,83,13,2,1,2,60,1815.5753394416906,0
11,0,51,0,236,70,29,36,4,1,2,50,1816.9735186167118,1
13,0,20,7,11629,151,487,30,4,1,2,25,1545.1645739557223,0
13,1,48,8,11549,74,64,1,1,1,2,49,2734.715418187843,1
1,0,32,8,2423,214,23,30,1,2,1,54,645.3436944935997,0
22,0,22,1,12906,50,471,46,5,2,1,65,183.01325924009626,1
4,1,59,8,14988,142,430,42,2,2,2,21,4487.064899854953,1
4,0,7,6,1032,35,210,21,4,1,1,68,4644.6912728689595,0
5,0,9,4,6339,166,221,9,2,1,2,35,380.8533094596245,1
12,1,45,6,2940,235,89,29,3,1,1,40,2748.487774807463,1
8,0,1,8,12262,259,105,32,4,1,2,46,2698.4107987759057,1
29,0,29,7,19516,191,171,18,1,2,1,19,1862.153402088087,1
21,0,8,5,11652,201,229,45,5,2,1,30,2844.5241025230507,0
27,0,56,3,4942,261,412,24,2,2,1,33,2290.5967286403243,0
28,0,54,0,6961,184,76,45,1,1,1,25,2448.175071022773,0
14,1,4,5,7730,157,67,0,5,2,2,36,3776.6841154361687,0
13,1,35,2,633,245,364,31,1,1,2,49,2629.801336670586,0
23,1,59,5,6822,109,400,24,4,2,1,20,1618.2904640266288,1
6,1,3,5,6487,98,352,40,2,2,1,68,2907.280560444779,0
24,0,54,3,15131,240,388,16,3,2,1,66,3203.769985380628,1
19,0,45,1,19830,201,91,13,1,2,1,49,3311.5567199968245,0
1,0,40,8,5738,121,87,44,2,1,2,58,3091.5332548848623,1
6,0,7,1,3098,116,464,12,4,1,1,38,3323.0138237139995,0
5,0,27,2,8097,95,49,37,1,2,1,42,1550.4639183362917,1
16,1,1,9,13136,233,102,38,4,2,1,34,2230.6695653964866,0
26,1,27,0,5476,66,367,1,3,1,1,42,3343.5308462717385,1
24,0,16,6,8253,217,423,31,3,2,1,50,3771.842708023228,1
24,0,38,0,18201,14,491,31,5,2,1,48,2170.730643291143,1
27,0,7,8,4887,272,45,39,5,2,1,53,1826.6642175847253,1
1,1,44,0,18982,218,178,5,5,1,1,40,3579.4132758642922,1
2,0,23,4,11643,273,266,24,4,1,2,64,1110.8658991766983,0
4,0,41,6,9492,146,267,2,5,2,1,61,47.4609776799928,1
4,0,59,2,2653,151,396,17,2,2,1,42,2355.830012252214,1
0,1,11,8,1454,14,319,49,4,1,1,66,866.8657741317043,1
7,0,42,7,17522,83,7,37,4,1,1,61,1891.4137951817106,0
11,1,53,2,5807,191,448,42,5,1,2,65,1456.1707513165807,1
23,1,33,4,3192,40,264,2,5,1,1,47,3886.3094425706117,1
3,1,50,6,12812,260,475,47,4,1,2,30,1657.0424969991516,0
12,1,36,3,15775,135,385,4,3,1,2,60,3203.3789569466144,0
22,1,37,4,10402,277,77,23,3,1,2,64,3369.562982996606,1
14,1,41,2,13074,105,396,33,5,1,2,46,2282.2714277617765,1
10,0,59,8,15245,6,239,46,3,2,1,33,405.3896776445581,0
9,0,17,9,3759,29,257,47,2,2,2,55,3501.825430377029,1
2,0,35,8,19413,125,195,38,2,1,2,44,375.83957337683825,1
21,1,48,6,15683,78,459,47,2,2,1,43,496.0647985035099,1
13,0,5,9,12460,66,431,23,4,1,2,28,979.9868438744442,0
15,1,48,1,16447,22,329,35,4,2,2,64,1401.8789889407894,1
9,1,32,6,15460,188,130,27,4,1,2,54,4232.258501605243,1
28,1,3,6,17729,73,451,47,4,1,2,20,3374.608885522486,0
9,0,52,4,17358,4,389,48,4,2,1,43,1936.063942083801,0
11,1,47,8,9814,81,342,33,5,2,2,51,4893.1372558037665,0
29,1,35,2,13890,24,260,15,3,2,1,50,1218.0127114157292,1
8,0,52,3,19714,263,241,35,5,2,1,32,3049.071936921272,1
0,0,14,0,1740,1,386,6,3,2,1,19,4236.070544765413,0
4,1,48,5,11218,277,393,17,5,1,2,45,4010.112889783925,1
19,1,31,3,6055,223,170,5,2,1,2,37,451.53874282813365,0
7,0,31,0,1954,71,146,49,1,1,1,55,3486.3711183727146,1
10,0,17,1,16663,67,269,27,4,2,1,61,1289.3187777634596,1
11,0,24,2,18775,93,148,38,1,1,1,33,1778.6673903273336,1
0,1,52,8,9232,18,379,33,1,1,1,63,2444.959911555827,1
24,0,23,7,6439,127,298,40,2,2,1,21,3953.7508303269674,1
21,0,18,6,961,81,27,28,1,1,1,25,831.0072133452362,1
19,0,50,3,17601,253,148,3,1,2,2,61,542.7761751980836,0
27,1,54,0,6007,220,419,13,2,2,2,63,767.2062252182233,1
24,0,14,7,17776,96,279,4,3,1,2,37,1091.1176779599157,0
10,0,50,3,2076,51,181,24,5,1,1,43,297.50926905514564,1
4,0,15,2,6196,174,165,38,1,2,2,49,4631.782347850387,0
14,0,15,8,16292,181,16,7,4,2,1,30,1595.417035443742,0
4,0,6,9,10315,114,149,14,2,1,1,22,884.8781493321028,1
11,1,27,3,11785,0,338,18,1,1,2,61,3189.1710184103513,1
4,1,15,3,8142,62,44,10,3,1,1,59,3934.980593833145,1
16,1,50,8,6260,247,329,19,3,1,2,68,3766.170828007084,0
16,0,36,1,15534,230,188,35,4,1,2,30,3593.5359639354615,1
23,1,55,4,4841,225,138,17,1,2,2,58,252.64987718983556,1
11,1,8,3,13384,18,60,13,4,2,1,28,3910.797596102231,1
23,1,15,8,17443,30,293,37,3,1,1,54,2509.3932062592903,1
27,0,3,4,1922,120,321,24,3,1,1,49,3245.430100157584,0
14,0,47,8,11991,23,32,15,5,1,2,62,4782.123122696133,1
14,1,13,8,6101,210,298,17,3,1,1,59,4053.36269237028,0
5,1,41,1,2473,160,414,0,2,1,2,35,4126.860046130024,0
11,0,34,8,8108,254,111,39,5,2,1,46,907.3360943908582,1
26,0,24,2,15450,58,290,0,4,2,2,32,2382.0856316153227,1
28,1,40,3,10043,113,36,0,3,1,2,37,4746.627425051779,0
19,0,32,0,16210,159,430,20,2,1,1,61,2913.426260353527,1
17,1,32,0,4549,219,494,24,5,1,1,53,512.9318488211915,0
13,0,30,0,594,168,99,26,2,2,2,22,3659.099124426207,0
1,1,52,8,16890,11,22,9,5,2,2,57,214.63423552524952,1
8,1,49,7,4889,241,419,49,5,2,1,54,3711.4863350186934,1
4,0,13,4,8212,138,423,11,5,1,2,50,4398.863135613237,1
19,1,1,4,17783,96,486,27,4,1,1,35,2126.2507030666743,0
25,1,34,8,3201,146,217,48,5,2,1,36,2068.0643149254365,0
28,1,15,2,7854,181,88,31,5,2,2,68,1521.056886273633,1
0,0,44,2,6763,56,208,32,2,1,1,49,4384.691425518664,1
22,0,14,6,10653,41,270,7,5,2,2,59,2738.9230202419344,0
2,0,57,8,5190,198,420,41,4,2,1,39,2896.2997031730943,0
5,1,29,5,13715,30,236,25,2,2,2,58,3308.536954249773,1
4,0,34,1,5681,179,387,41,5,1,1,18,1501.1547378143853,0
20,1,18,0,3678,1,405,49,2,1,1,42,2163.931556752059,1
26,1,54,1,14102,287,208,40,4,2,2,37,3708.028811031494,0
4,0,7,0,16720,137,277,1,2,2,1,52,4927.434842694926,1
0,0,29,9,1667,104,464,34,4,1,2,62,171.52770032265119,1
16,1,55,9,17293,217,205,33,3,1,2,23,213.2424897328372,0
18,1,31,8,8204,221,77,5,5,2,2,23,2140.412409914641,0
13,0,25,9,5122,104,400,30,4,2,2,67,3298.1091740480665,1
11,0,38,7,11217,126,327,22,5,2,2,54,1931.8231241765843,1
9,0,14,6,15583,264,97,11,4,1,1,66,4998.193269825897,1
19,1,8,2,973,199,345,27,1,2,1,20,976.7962904306793,1
20,1,27,7,1408,251,364,14,1,2,1,54,39.6272900371375,0
17,1,54,1,10135,14,349,18,1,2,1,48,950.6468115638455,1
23,1,2,1,18672,225,469,11,4,2,1,52,4434.211875506505,0
26,1,17,9,8738,104,335,49,5,2,1,62,725.7449643423231,0
10,0,37,2,14349,232,93,47,1,1,1,32,2394.873901533204,1
29,0,14,6,1218,218,79,1,5,2,2,34,2096.3809036072407,0
1,1,25,0,17804,276,37,10,4,2,2,32,3328.626606455645,0
24,1,56,7,3377,260,407,43,5,1,2,22,272.9779320972647,1
17,0,30,6,10964,189,227,36,5,1,1,39,3293.75085533113,1
28,0,29,3,4098,197,482,37,1,2,2,63,1773.7582199116769,1
24,0,20,4,19122,276,133,24,2,2,1,28,4630.197795412494,1
6,0,21,9,7619,38,195,42,3,2,1,45,4244.4366479295295,1
23,1,53,0,11939,161,465,20,4,1,1,31,1997.5312423879304,0
14,0,22,3,18226,120,389,41,4,1,2,56,4964.459217589263,1
10,1,35,0,19200,261,281,35,4,1,2,20,259.7187632812359,1
17,0,37,0,16878,215,100,8,3,1,2,69,3943.1611003209537,0
22,0,16,9,6560,48,474,11,2,2,1,59,2169.182620136813,1
11,0,50,0,5510,91,424,9,5,1,1,28,2166.525722937927,1
5,1,58,6,3444,128,74,45,4,2,1,47,850.6689907267134,1
19,1,49,6,7543,27,293,4,5,1,1,55,2574.3995998613045,0
22,0,43,3,12429,147,207,32,1,2,2,22,423.5924844004263,1
29,1,17,1,7253,64,82,4,1,2,2,69,3082.8858950018866,1
12,1,16,2,13775,217,426,15,1,2,2,39,1207.9522042694364,1
19,0,58,7,45,50,436,36,4,1,2,30,3624.2902288468504,1
15,0,55,7,15597,73,142,36,3,2,1,61,3036.8075912828635,1
17,1,2,5,2057,198,473,28,4,2,1,68,3732.0250437572295,0
9,1,4,9,663,191,55,17,1,2,2,68,3748.710351171056,1
27,1,21,8,4668,188,360,28,1,1,1,38,983.545226102206,1
22,0,39,8,18413,11,439,5,4,2,1,54,3.373647432980409,1
7,0,34,3,5717,238,286,17,3,1,2,42,1828.806296963688,1
17,1,30,0,2696,80,210,31,3,2,2,69,4595.346078982545,1
20,0,6,0,13200,269,440,41,5,1,1,38,2889.496923179171,0
0,0,17,9,16101,289,178,46,2,2,2,45,3637.5100281250843,0
22,1,39,4,8831,47,407,30,1,2,2,58,4397.851687617765,1
7,1,25,1,19047,208,57,10,3,2,2,21,4530.291238623486,1
28,0,5,5,19129,34,72,25,1,2,2,46,2645.125786547136,0
5,0,5,6,5004,118,214,27,2,1,2,64,2704.7104245602754,0
4,1,20,0,13156,64,387,26,1,2,2,52,4254.694206165582,0
14,0,16,5,4402,241,265,18,3,2,2,40,4037.4271764500686,1
21,0,51,7,10787,35,446,44,5,2,2,24,3494.292999527227,0
14,1,41,4,14662,251,72,26,4,1,2,69,3022.3214705815326,1
1,1,37,6,19811,242,466,19,4,1,1,69,3086.075512892801,1
0,0,40,9,5912,41,270,2,3,1,2,63,1814.5567231169257,0
290,0,9,5,199960,68,498,15,3,2,2,63,49994.553107531254,1
22,0,5,3,14635,106,353,38,2,1,2,26,3088.898525436304,1
25,1,42,6,3597,38,233,43,1,1,1,40,1117.640311207655,0
10,0,57,9,10524,68,318,28,2,1,2,20,1199.2163925476918,1
9,0,2,8,329,179,18,14,4,2,2,26,4308.015068866148,0
29,1,9,9,17156,11,112,29,1,1,1,21,3128.537728182944,0
17,1,43,9,1645,203,62,39,2,2,1,66,1993.520642139659,0
17,0,36,6,18171,35,371,48,4,1,2,42,935.5037961764378,1
16,1,22,4,9815,125,183,0,1,1,1,23,3051.0798662260086,0
25,1,22,6,17383,62,276,28,5,2,1,65,921.5519000975253,0
7,0,22,2,1848,81,161,29,5,2,1,35,2350.8351560915053,1
14,1,34,1,1561,298,242,39,2,2,1,62,3387.5526712061815,0
7,1,55,4,773,33,144,45,3,1,1,24,2827.077171605604,1
16,0,29,3,7311,239,145,31,1,2,2,52,4610.499500631341,1
11,1,38,4,15203,96,80,9,2,2,1,48,198.60600925884486,0
26,0,59,7,18187,48,321,26,3,1,2,55,1398.974379257014,0
7,0,46,3,9290,145,434,7,3,2,2,49,285.4305061899054,1
24,1,33,8,2050,124,320,35,1,2,2,52,973.0211501074975,0
13,1,18,6,17131,188,42,41,1,1,1,45,619.9166792276534,1
3,1,7,9,3973,56,312,34,3,1,2,61,3663.308135101157,0
0,0,1,6,1615,108,393,35,4,1,1,22,1846.87970647199,1
0,1,33,7,14550,4,292,47,2,2,2,47,4625.221356015103,0
18,0,1,5,10494,23,175,35,1,1,2,39,116.88860846035266,0
15,1,24,7,5506,220,375,24,3,2,2,34,3264.6209247208903,1
13,1,4,2,13054,293,68,19,4,1,1,27,4852.724001327441,0
20,1,4,9,13861,9,55,44,5,1,2,24,879.1935990500932,0
15,0,18,9,11587,164,118,16,3,1,1,21,2212.1611514279093,1
4,1,27,0,13515,214,203,22,4,2,1,59,3509.4494558513707,1
8,1,43,5,5854,125,419,24,5,2,1,44,3165.689996615839,1
