Call..Failure,Complains,Subscription..Length,Charge..Amount,Seconds.of.Use,Frequency.of.use,Frequency.of.SMS,Distinct.Called.Numbers,Age.Group,Tariff.Plan,Status,Age,Customer.Value,Churn
4,0,45,2,4626,199,28,1,1,1,1,63,334.0,0
3,1,2,9,3822,82,16,94,3,2,1,35,201.4,1
5,0,6,0,9283,182,3,79,2,1,1,46,415.25,1
5,1,41,2,1850,44,28,72,1,1,2,45,389.37,0
2,1,32,2,2107,219,6,99,3,1,1,26,451.63,0
8,0,20,6,1299,142,43,82,1,1,1,56,204.67,0
6,1,57,6,9102,292,12,16,5,2,2,67,133.04,0
0,0,34,0,6400,207,4,85,2,2,2,27,59.81,0
6,0,50,2,2082,41,5,15,1,1,1,19,164.98,0
4,1,16,7,9167,145,33,62,2,1,1,30,215.23,1
4,0,25,8,3800,257,6,5,3,1,2,55,475.73,0
1,0,12,6,4951,155,45,45,4,1,2,44,271.12,0
3,0,7,6,9967,152,27,52,1,2,2,58,300.4,0
5,0,39,7,7768,243,45,71,2,1,1,37,446.06,0
9,0,17,5,2452,53,9,7,1,1,1,57,448.28,1
6,0,45,2,2681,41,3,27,3,1,2,27,287.56,0
4,1,11,0,3303,240,2,89,3,1,2,33,101.17,1
8,0,6,6,8157,37,24,86,2,1,2,32,171.73,0
2,1,23,0,2851,169,22,13,5,1,1,30,255.6,0
0,1,27,0,2897,216,26,17,1,1,1,67,388.03,0
3,0,46,8,6825,27,13,44,1,1,1,55,370.26,1
8,1,6,9,9806,112,37,13,3,2,1,37,339.22,1
3,1,38,6,1244,79,31,90,1,1,2,41,446.11,0
1,0,2,3,9948,128,22,73,2,1,2,58,411.19,0
9,0,22,5,4807,148,46,5,4,1,1,67,491.95,0
4,0,20,0,3779,169,39,33,3,1,2,24,450.12,0
2,1,25,6,2846,241,36,4,4,2,2,40,138.05,0
8,1,15,5,8021,157,2,92,1,1,1,41,75.93,0
3,0,49,3,1473,252,34,26,5,2,2,46,236.53,0
5,0,29,6,5131,44,12,68,2,2,1,22,327.88,1
1,1,8,2,2792,248,33,16,1,2,1,60,339.4,1
5,1,37,0,2734,158,23,22,2,2,1,62,170.38,0
2,1,49,3,8215,120,0,36,1,1,2,52,436.95,0
8,1,52,2,8229,26,11,58,1,2,1,18,198.16,0
1,0,33,0,6188,235,7,55,1,2,2,53,463.6,0
8,1,22,1,6281,149,18,35,3,1,2,68,262.22,0
4,1,50,4,6858,153,8,25,4,2,1,35,54.68,0
7,1,47,7,1944,269,27,72,5,2,1,23,122.92,1
1,1,5,0,2511,226,13,81,4,2,1,40,96.04,1
5,0,39,3,5081,171,26,61,4,2,1,27,69.81,1
2,0,18,3,7118,101,17,18,2,1,1,24,371.31,0
9,1,38,4,1858,183,41,58,3,2,2,61,136.54,1
4,1,54,6,4560,214,40,76,3,1,2,25,427.38,0
7,0,53,7,9421,162,5,57,1,1,2,30,169.01,1
9,0,37,5,9369,112,32,97,4,1,1,47,64.55,0
0,1,30,0,3615,211,36,87,5,2,1,35,419.3,1
4,1,51,6,2613,289,41,63,2,2,2,31,259.77,0
2,0,31,2,3840,74,24,12,3,1,1,28,319.78,1
3,0,10,5,2774,126,12,11,1,1,2,59,201.3,1
1,0,15,7,4871,162,22,13,5,1,2,55,70.72,1
8,0,42,6,9273,165,35,35,4,1,2,30,216.58,0
2,0,59,9,1845,173,32,27,5,1,1,59,283.23,0
1,0,48,5,4260,91,20,89,3,1,1,61,55.26,0
9,1,44,8,4145,15,33,67,2,2,2,50,308.43,0
8,0,18,8,8802,76,35,89,4,2,1,67,451.87,0
6,0,23,0,3263,247,16,45,2,2,1,30,148.03,1
5,0,33,0,9636,81,9,74,5,1,1,42,467.05,0
0,0,16,0,9155,104,22,81,5,2,2,41,93.92,0
4,1,54,7,1922,87,43,67,1,1,2,46,421.45,0
2,1,38,9,7695,76,1,22,4,1,2,53,428.15,1
0,0,35,6,5288,185,34,78,5,2,2,23,165.99,1
3,1,34,2,6758,181,13,91,3,1,2,35,481.03,1
1,1,28,1,9131,264,46,42,3,2,1,45,237.47,0
1,1,2,3,3630,72,44,20,2,2,2,22,113.57,0
2,1,30,2,8816,255,40,48,3,2,1,35,316.27,1
7,1,13,6,8556,201,1,18,5,1,2,54,498.48,0
7,1,41,9,6930,80,18,77,3,1,1,24,454.68,0
6,0,16,7,8000,238,15,70,4,1,1,26,175.37,0
5,0,59,5,4512,72,42,74,2,2,2,52,309.64,0
8,0,5,2,7066,254,43,93,4,1,1,29,101.92,0
3,0,55,5,4722,16,24,6,5,2,1,69,257.83,1
0,0,28,1,6648,269,0,39,5,1,1,63,285.38,1
7,1,53,6,3060,98,1,11,3,2,1,57,191.88,1
6,0,39,9,4034,186,47,25,1,2,1,61,267.88,0
6,0,45,6,3387,213,26,94,1,1,1,56,463.97,1
2,1,20,3,8008,143,1,55,5,1,2,41,275.06,0
3,1,24,7,9031,91,29,84,5,2,1,26,423.95,1
9,0,27,3,2799,30,9,58,2,2,2,29,192.83,0
8,1,30,6,5407,137,18,37,5,1,1,53,487.13,0
5,1,58,3,3780,204,41,16,5,2,1,54,92.06,1
4,1,45,4,2127,203,15,95,2,1,1,26,313.51,1
2,1,27,6,9530,193,12,93,4,1,1,56,405.45,1
8,0,26,9,8365,256,47,70,4,2,1,63,416.32,0
4,1,7,2,8611,169,49,93,2,1,1,69,139.23,1
4,0,42,9,8535,203,7,96,2,2,1,39,230.74,1
3,0,47,4,3808,119,49,73,4,1,1,34,330.89,1
3,1,53,2,5297,75,30,37,4,2,2,50,192.15,1
0,1,59,4,5559,263,44,53,4,1,2,64,346.23,0
6,1,38,2,1448,292,24,87,4,1,2,41,220.45,0
8,0,5,9,6008,69,38,16,3,2,2,32,207.89,0
2,1,23,6,5893,127,20,18,2,1,1,46,98.63,1
1,1,28,0,1793,53,49,19,1,2,1,49,67.66,1
2,1,34,8,1436,219,37,44,3,2,1,50,425.87,1
0,1,53,8,7012,45,40,2,1,2,2,46,270.3,0
5,1,15,4,6869,28,28,58,1,2,2,32,303.29,1
6,0,32,8,2620,100,5,10,5,2,2,44,217.5,0
1,1,26,9,5308,221,17,76,2,1,1,51,111.53,1
7,1,48,5,1948,231,48,46,3,1,1,21,252.31,0
5,1,31,4,4944,226,43,82,2,1,2,66,153.03,0
3,0,19,2,1191,232,34,19,4,1,1,65,426.96,1
4,1,9,7,2403,107,26,38,2,1,1,35,494.05,1
7,0,29,3,2990,28,4,37,1,1,1,38,450.09,0
2,0,54,9,2104,35,6,91,4,1,2,65,287.72,0
2,1,58,2,1548,37,9,78,2,2,1,25,332.66,1
3,1,51,5,6761,73,9,45,2,2,2,23,476.66,0
0,1,39,7,9762,232,27,34,1,2,2,37,292.41,1
8,0,4,8,8903,89,35,2,4,1,1,19,337.37,1
7,0,3,5,2784,60,9,44,1,2,1,68,333.15,0
7,0,56,4,1804,111,49,97,2,1,1,62,368.65,0
9,0,29,1,9990,185,34,83,3,1,2,39,338.13,1
5,0,52,1,9802,19,34,27,3,1,2,38,351.82,0
6,0,11,8,8517,246,36,48,5,2,1,23,376.65,0
5,1,33,1,7831,109,47,94,3,2,1,49,414.09,1
8,1,38,1,7917,237,19,7,4,2,2,23,231.37,0
2,0,58,2,5238,73,12,27,5,1,2,30,385.63,0
2,1,11,2,4260,28,10,85,4,1,2,18,95.09,0
2,1,27,3,5367,150,44,71,3,1,2,39,444.28,0
9,0,33,6,6651,34,18,89,3,1,2,41,180.52,1
2,0,21,8,4371,237,27,18,2,2,1,58,231.56,0
8,1,39,1,3093,98,37,33,4,2,2,47,411.62,0
3,0,31,3,5001,101,44,33,1,2,2,39,336.64,0
6,0,38,8,7556,51,3,96,2,2,1,61,188.88,0
8,1,46,1,8810,90,36,25,4,1,2,29,151.43,1
6,0,2,9,5554,116,18,14,5,1,2,43,480.97,1
8,1,27,0,3517,120,36,38,4,2,1,21,89.5,1
2,1,36,9,9697,286,13,38,5,1,2,36,51.95,0
3,1,11,7,6805,223,30,4,5,1,1,33,352.82,1
7,1,47,8,2096,240,27,62,3,2,2,29,326.51,1
5,1,18,6,8061,130,35,82,1,2,2,50,381.93,0
4,0,59,7,3204,143,43,10,4,1,1,38,379.24,0
3,0,1,3,4902,217,37,35,1,2,2,53,438.47,1
7,0,35,3,2352,266,18,99,5,2,2,26,464.95,1
0,0,35,1,2596,194,41,23,3,2,1,56,398.76,0
8,1,31,7,9767,295,0,89,1,2,2,59,154.53,0
0,1,28,1,7980,189,22,65,2,2,2,62,258.57,0
7,0,39,8,1679,57,27,82,5,2,2,25,338.77,1
3,1,1,3,4712,96,47,79,2,2,2,37,292.71,0
8,0,25,0,9509,28,3,25,1,2,2,27,121.5,1
4,0,43,3,6301,55,40,96,1,2,1,49,315.17,1
2,0,38,2,6734,65,17,53,1,1,2,45,448.94,1
8,1,20,5,8981,238,48,84,4,2,2,27,238.33,0
8,1,3,6,6892,154,46,17,5,2,1,25,351.02,1
3,1,51,7,4696,101,38,57,5,2,1,69,327.17,1
3,1,2,1,8129,91,24,75,5,1,1,64,219.67,1
7,0,18,5,3996,234,17,77,4,2,1,50,304.37,1
1,1,44,5,8237,88,5,89,1,2,2,64,144.6,0
8,1,10,9,8327,159,18,20,1,1,2,66,295.75,1
5,1,5,4,8407,292,11,25,2,1,2,30,409.47,0
8,0,9,9,3542,169,24,42,4,2,2,61,391.53,0
7,0,2,9,1678,165,34,45,3,1,2,52,211.08,1
6,1,34,6,6366,165,0,31,4,1,2,68,100.44,1
0,1,38,2,6643,211,4,65,2,1,2,46,409.97,0
2,1,31,3,8410,126,0,52,2,1,1,22,169.27,0
1,1,10,9,6541,163,7,80,2,1,2,20,73.87,0
4,0,50,8,1834,128,38,92,1,2,1,54,250.34,0
4,1,12,3,7026,208,46,21,3,1,1,58,382.76,1
4,1,36,2,9472,272,42,30,2,2,1,23,413.82,1
3,1,54,1,8970,193,17,3,5,2,2,65,491.99,1
4,0,21,4,7818,157,45,98,1,2,2,59,135.23,1
2,0,49,3,6028,175,8,70,3,1,1,33,182.21,0
0,1,47,7,5703,84,4,43,5,2,2,52,324.27,0
4,1,6,6,2772,245,3,29,3,1,2,35,415.1,1
8,1,48,5,3164,281,43,3,3,2,1,28,155.33,1
8,1,49,1,8111,188,28,58,5,2,1,68,234.46,1
3,1,3,2,9383,292,0,33,4,2,2,40,233.78,0
2,0,10,9,3835,60,29,75,3,1,1,64,397.82,1
0,0,5,8,3665,84,44,45,4,2,1,28,158.42,0
1,0,46,8,7113,153,0,69,3,1,1,46,485.94,0
7,1,26,4,3563,197,2,32,5,1,2,59,279.71,0
0,0,21,2,9498,132,21,82,3,1,2,44,176.93,0
7,0,45,1,9131,260,7,84,2,2,1,26,177.93,1
6,0,26,7,9723,139,17,52,2,2,1,52,58.23,0
7,1,38,5,3696,261,24,64,3,2,2,26,361.59,0
5,1,44,9,5687,189,47,40,5,2,2,35,399.18,1
8,0,26,6,8321,119,19,92,5,1,2,61,64.59,1
2,1,8,0,8013,87,30,13,1,2,2,38,313.67,0
9,0,5,0,8704,11,29,90,5,1,2,65,401.75,1
3,0,15,9,6571,285,15,80,4,1,2,53,219.31,1
5,0,59,1,8336,299,1,89,3,2,1,18,244.73,0
7,0,16,9,1058,178,16,74,2,2,1,44,212.73,1
4,1,1,2,2140,249,9,29,5,1,1,62,192.04,0
2,1,16,0,3562,32,6,63,2,1,2,57,271.01,0
5,1,37,4,3852,181,41,84,1,2,1,55,124.75,1
3,1,3,2,7641,295,8,26,3,2,1,46,248.31,1
8,0,52,0,1941,202,16,96,5,2,1,57,473.82,1
2,1,47,7,7541,178,8,59,2,1,1,36,62.33,0
3,0,31,5,8430,127,8,49,5,1,1,41,124.13,1
6,1,13,8,2421,15,36,53,1,2,1,61,399.97,0
6,1,56,2,6765,141,23,88,2,1,1,18,109.43,1
3,1,16,8,1435,102,38,31,2,1,2,53,172.08,0
5,0,55,8,1839,260,10,12,3,1,1,40,254.68,1
2,0,43,0,5001,19,7,58,3,1,1,30,474.42,0
5,0,21,2,6248,60,24,36,2,2,2,47,132.58,1
1,0,2,5,5959,138,45,10,3,1,1,66,465.39,1
7,1,54,7,2650,258,1,6,2,2,2,68,373.34,1
1,0,27,3,6828,111,9,7,4,2,1,68,352.02,1
6,0,38,4,3261,92,23,31,5,1,2,54,375.59,1
8,1,26,8,6894,200,47,91,4,2,1,28,64.06,0
0,1,58,5,7278,152,15,72,4,2,1,24,94.51,0
7,0,59,6,4889,246,18,3,5,2,1,52,200.68,1
6,1,38,6,7897,296,30,47,2,1,1,28,83.29,0
5,0,46,3,2326,286,10,85,2,2,1,66,494.42,0
5,1,25,3,6901,178,5,1,3,1,2,60,311.19,1
5,0,11,3,4358,153,5,45,1,2,1,64,269.3,1
8,0,8,4,2585,193,31,54,2,2,2,68,403.48,0
1,0,8,4,6645,54,38,50,5,2,1,57,489.63,0
0,0,33,7,1388,252,47,79,1,2,1,65,479.81,1
5,0,53,8,3791,277,12,7,5,1,1,38,406.88,1
9,1,7,1,4332,262,2,63,5,2,2,64,219.73,1
7,0,38,6,1703,298,40,15,5,2,2,20,79.68,0
2,0,21,0,6834,221,34,89,1,2,2,47,94.27,1
9,0,8,0,3820,186,37,67,4,1,2,41,50.52,0
0,0,51,3,9053,30,16,30,5,1,2,55,50.86,1
8,0,54,9,5959,61,2,78,3,2,1,20,471.39,1
0,1,21,6,2059,242,33,68,2,2,1,54,467.16,0
2,1,56,1,2301,132,11,36,2,2,2,50,350.4,1
7,0,20,1,9865,109,23,67,2,2,2,39,377.0,0
2,1,8,0,8696,223,5,5,1,1,1,48,280.94,0
3,0,58,9,5299,144,41,25,3,1,1,63,157.03,0
7,1,46,1,7071,227,10,95,3,1,2,29,461.47,1
0,1,31,6,5112,97,47,11,3,2,2,62,174.96,1
5,0,50,8,8881,289,26,72,3,2,1,31,382.85,1
0,1,57,5,9401,49,47,90,3,2,2,29,160.45,0
0,1,29,9,1498,249,23,66,4,2,1,44,441.57,1
7,0,48,1,9620,145,17,28,3,1,2,30,343.06,1
3,0,9,9,8245,191,26,60,3,1,2,41,339.21,1
0,1,15,9,3105,274,40,10,1,1,1,55,93.82,1
9,1,30,8,6327,268,20,50,1,2,1,64,238.76,1
6,1,26,6,6630,191,33,39,3,2,2,65,286.21,0
4,0,10,0,4206,30,32,37,4,2,1,26,182.32,1
4,1,29,8,8137,205,47,63,3,2,2,25,446.44,1
0,1,54,1,3569,221,17,61,3,2,2,54,426.95,1
9,1,16,3,3628,25,2,85,3,1,1,32,272.13,0
5,0,36,8,7764,211,23,92,5,2,1,24,203.01,1
8,0,20,3,2067,227,0,38,4,2,1,41,410.69,0
8,0,45,2,2506,102,5,33,2,1,2,66,138.6,0
7,0,54,0,4013,142,18,75,3,1,1,33,82.18,1
4,1,37,6,7642,148,21,45,2,2,1,41,70.57,0
0,0,22,5,5066,166,42,44,4,1,1,60,67.41,0
8,1,7,9,1947,79,7,1,3,2,2,24,270.0,0
0,1,23,3,5389,24,4,53,2,2,1,60,164.89,1
7,1,41,5,9143,244,8,47,2,1,1,45,360.67,0
4,1,40,5,2171,221,46,33,4,2,1,19,344.25,1
2,0,29,3,7114,299,20,67,3,2,1,51,293.91,1
6,0,16,5,1171,69,27,90,5,2,2,55,208.78,0
6,0,38,9,6682,261,45,15,4,1,2,20,432.71,0
8,0,28,7,6856,11,3,14,5,1,2,18,369.37,0
6,0,48,2,7209,245,23,23,3,1,2,48,172.19,1
2,1,38,3,4577,28,7,54,2,1,1,40,275.76,1
0,0,31,9,9380,58,16,8,4,2,2,37,120.32,0
7,0,14,0,5076,87,33,54,4,1,1,33,197.95,0
2,0,53,3,1157,37,19,36,4,2,2,63,498.71,1
7,0,33,9,8777,57,15,84,1,1,1,49,150.73,1
7,1,57,9,3717,105,9,52,3,1,1,34,364.24,1
4,1,9,8,9437,174,33,6,1,2,1,35,157.29,0
0,1,57,7,3795,185,42,97,4,1,2,21,472.16,0
9,1,27,3,8200,82,9,28,4,1,2,52,189.56,1
6,1,24,6,8528,38,29,50,5,2,2,57,206.01,1
9,0,13,9,3377,166,29,38,1,1,1,53,317.24,0
4,1,26,2,2810,288,24,30,2,2,2,40,314.65,1
7,1,29,8,6190,292,45,81,3,1,1,32,310.58,0
8,1,51,9,6432,16,42,73,2,2,2,30,307.96,1
6,0,49,3,8895,191,40,92,2,1,2,31,190.48,1
6,0,43,1,3126,118,6,54,3,2,2,31,245.48,1
0,1,28,9,7953,215,46,71,4,1,2,54,317.05,1
3,0,28,4,4030,243,19,46,5,2,2,22,352.07,0
1,0,8,1,7323,196,16,28,4,1,1,39,163.91,1
1,1,23,9,6747,17,2,17,4,1,2,45,365.66,1
1,0,29,5,6605,62,46,48,1,1,2,62,465.47,0
3,0,5,9,6891,208,45,44,2,2,2,21,391.07,0
0,0,42,0,4076,146,39,60,2,2,1,67,87.9,0
3,1,7,5,3344,268,35,60,2,1,2,55,261.11,1
1,1,42,3,1619,181,25,5,5,1,2,46,245.87,0
4,1,36,2,3407,95,9,69,5,1,1,54,201.43,1
2,0,41,1,7260,55,33,78,5,1,2,52,271.09,0
7,1,27,6,4004,195,13,70,3,1,1,37,247.84,1
3,0,58,8,4914,165,7,7,5,1,1,52,52.78,0
0,0,46,2,4596,18,26,53,1,1,2,52,156.45,0
0,0,2,5,5039,124,9,17,1,1,1,37,146.2,0
9,1,25,8,2304,163,49,59,4,1,2,19,207.17,1
2,1,9,1,6630,139,14,9,4,1,1,69,128.51,1
8,1,53,6,8282,90,36,95,4,2,2,35,80.51,0
6,1,27,4,4307,299,21,22,4,2,1,47,138.48,1
1,0,1,4,2361,156,44,45,1,1,1,59,434.38,1
8,1,23,6,7665,278,49,73,4,1,1,46,408.67,1
9,0,10,8,5294,142,30,59,1,1,2,56,248.94,1
1,1,42,3,2787,59,1,80,5,2,1,69,445.02,1
2,1,52,8,2073,32,44,98,5,2,2,39,154.7,0
9,1,25,9,6902,97,30,13,3,1,2,46,312.89,1
1,0,54,8,4599,121,13,83,4,1,1,63,114.32,0
2,0,3,3,4055,120,9,12,5,1,2,27,425.03,0
5,0,6,2,7476,81,29,36,5,2,2,37,108.76,0
8,0,58,1,1659,163,35,10,2,2,1,33,64.34,1
8,0,6,8,7320,66,46,16,2,2,2,23,173.05,1
6,1,53,1,7513,266,39,92,1,2,2,34,455.42,0
2,0,2,5,5642,165,14,19,3,1,1,23,108.26,0
3,0,58,4,7373,122,13,6,2,1,1,39,198.8,0
5,0,58,4,5466,56,30,4,3,1,1,35,192.39,0
4,0,18,3,6587,247,28,30,5,1,1,49,410.74,1
1,1,23,5,3471,115,26,95,1,1,2,45,239.69,0
5,0,2,4,7175,196,20,46,3,2,2,59,325.21,0
2,1,12,3,9284,168,8,27,2,1,2,27,231.97,1
7,1,22,8,2281,207,19,45,5,1,1,58,298.16,0
1,1,37,5,4177,186,34,85,4,2,2,39,78.1,1
0,0,20,9,6667,270,14,37,5,1,1,45,218.31,0
8,1,39,9,5511,296,23,9,2,1,2,32,434.8,1
2,0,24,9,4881,152,48,61,2,1,1,60,360.98,1
0,0,48,2,3413,206,15,35,4,2,2,46,491.82,1
6,0,20,9,2544,234,35,47,5,1,2,24,404.56,0
9,0,1,5,5784,52,10,21,3,2,1,67,253.18,1
4,0,1,0,6761,160,7,17,3,2,2,51,354.33,0
4,1,17,4,8874,72,2,55,5,2,2,49,399.16,1
0,1,59,9,7961,139,18,88,3,2,2,19,171.36,1
8,0,1,5,6626,264,45,95,5,1,2,43,77.01,1
6,1,53,7,5514,223,40,6,5,2,1,62,232.63,0
7,0,52,8,2145,82,2,35,2,1,2,28,115.1,1
8,1,45,2,6450,113,35,50,1,2,1,42,174.76,1
5,1,30,1,2566,167,24,37,2,1,1,36,476.08,1
4,1,41,3,4005,281,35,13,3,1,1,37,431.19,1
5,1,47,7,5507,247,10,25,1,1,2,50,316.61,0
1,1,3,7,5248,167,15,96,5,1,1,34,230.57,0
3,0,46,2,9283,118,16,1,3,1,1,69,168.95,1
2,0,55,3,4992,18,41,49,4,1,1,47,307.16,1
6,1,11,2,9522,68,23,35,3,1,2,35,289.92,1
8,0,24,9,9027,201,16,83,1,1,2,49,401.35,1
4,1,22,1,6760,145,47,53,1,1,1,57,467.61,0
5,0,44,3,9045,260,19,52,5,1,1,62,198.02,1
9,1,45,5,3977,155,21,54,4,2,2,21,142.83,1
1,1,26,4,6347,67,5,76,5,1,1,49,231.26,0
2,1,13,2,5289,186,6,47,4,1,2,36,246.89,1
2,0,1,1,1529,297,13,43,4,1,1,20,67.94,1
8,0,24,8,3892,254,10,20,5,2,2,55,437.76,0
6,1,10,0,8443,57,11,33,3,2,2,45,498.02,1
7,1,35,8,5734,109,45,93,2,1,2,55,465.44,0
9,0,24,0,3525,222,4,16,4,1,1,23,437.3,1
8,0,28,6,4761,174,4,78,1,2,1,57,496.67,0
5,0,36,5,7141,135,19,7,5,1,2,34,458.51,0
3,0,16,6,3742,130,14,70,3,1,2,59,359.77,1
0,0,40,2,5635,97,25,21,4,2,1,22,125.04,1
7,1,16,2,5425,226,32,36,3,2,2,36,120.36,1
6,0,59,0,9661,70,29,86,5,1,1,60,71.95,1
1,1,17,3,4830,188,23,54,1,1,2,59,235.32,0
7,1,51,1,7992,199,22,19,4,1,2,52,413.97,1
4,0,54,9,1533,172,8,25,4,2,1,39,270.63,1
6,0,15,7,5562,90,2,67,3,1,1,41,214.84,1
3,1,16,2,8120,179,35,53,5,1,2,27,99.16,0
4,0,15,6,7563,205,47,98,2,2,1,19,73.29,0
7,1,57,6,8289,212,6,75,4,1,2,45,229.63,0
0,0,34,8,5087,56,21,48,1,1,1,58,94.97,0
0,0,11,5,9953,167,13,42,4,1,2,54,96.6,0
3,0,1,0,3355,203,47,47,4,1,1,34,227.91,1
2,1,15,7,2955,288,28,91,2,2,1,23,276.28,1
9,0,26,0,3971,278,49,42,2,2,2,60,134.01,1
1,1,51,2,6539,208,15,2,5,2,2,22,358.09,0
2,0,4,4,8493,233,47,6,4,1,2,56,238.41,1
0,1,43,7,2672,272,33,46,4,1,2,24,91.37,0
0,0,5,8,3836,175,9,66,3,1,2,49,336.67,0
5,1,35,6,5927,189,6,81,3,1,2,21,210.63,0
4,1,13,8,5939,201,24,40,1,2,1,38,73.54,0
7,1,10,2,4644,225,26,58,1,1,2,59,476.59,0
1,1,11,4,3297,293,14,78,3,1,2,49,307.04,1
3,1,18,9,5061,116,31,74,1,1,2,35,264.97,1
7,1,34,7,4166,107,27,33,4,2,2,50,436.61,1
5,0,39,0,1183,239,8,62,2,1,1,31,471.53,1
0,1,41,7,3846,266,6,12,4,1,2,23,149.14,0
3,1,42,6,5722,52,15,96,3,1,2,28,414.57,1
0,1,50,0,1782,251,25,49,5,1,1,63,423.99,1
1,0,23,9,2507,51,34,88,5,1,1,37,74.48,0
4,0,7,9,6855,104,16,78,3,2,2,46,370.37,0
7,0,59,5,8538,263,22,5,4,1,1,52,78.34,0
7,1,39,0,1676,197,7,51,1,1,2,33,317.6,1
2,0,3,1,8250,176,1,69,1,1,1,65,351.16,1
3,0,12,4,8813,280,30,32,5,1,1,24,215.18,1
9,1,7,1,5090,134,31,49,3,1,1,57,446.35,0
5,1,49,9,6723,170,28,97,3,2,1,53,410.23,0
9,0,26,0,3686,96,2,60,2,1,1,61,466.68,0
2,1,33,5,9382,235,7,46,5,2,2,61,191.7,0
1,1,37,7,9526,154,1,68,3,2,2,48,59.69,0
5,1,48,7,8689,257,30,94,2,1,1,59,415.16,0
4,1,15,7,2110,15,48,41,1,1,1,61,150.34,1
9,0,2,5,1578,40,36,81,5,2,1,60,260.22,0
4,1,41,2,1061,206,19,67,5,1,2,60,417.79,0
9,0,7,0,1386,241,28,13,3,2,2,64,147.26,0
4,0,32,1,3200,144,16,18,3,2,2,23,190.36,0
9,0,4,4,2683,22,9,87,4,1,1,46,247.59,0
4,0,20,9,7321,13,40,99,1,1,2,44,172.32,0
2,1,50,4,9056,187,21,97,1,2,1,60,257.59,0
6,1,53,9,9678,243,5,51,2,1,1,19,54.32,0
5,1,36,0,8414,268,42,36,2,2,1,39,145.48,0
3,0,32,0,7643,149,33,81,4,2,1,26,424.65,1
1,0,28,8,9732,74,30,34,1,1,2,28,236.07,1
8,0,13,1,6631,292,11,12,2,2,2,33,336.38,1
0,1,1,6,8945,214,11,5,1,2,1,62,154.53,1
3,0,56,9,8726,26,15,48,1,2,1,30,342.45,0
0,1,35,3,6169,209,24,91,2,2,1,35,499.99,1
5,1,48,6,7787,41,21,40,3,2,1,42,317.88,1
3,1,30,7,5467,221,26,13,3,2,1,50,332.76,0
4,1,54,4,6232,282,23,26,2,1,1,69,100.18,0
4,0,36,0,9130,299,11,14,4,2,2,27,231.52,0
8,1,57,3,7196,243,17,96,5,2,2,47,437.33,0
0,0,55,9,4907,191,44,11,1,1,2,68,425.42,1
1,1,25,2,5288,155,46,38,5,1,1,66,285.08,0
5,0,16,9,7734,59,15,80,2,1,2,18,456.55,0
4,0,58,4,2080,112,3,57,1,2,2,50,114.32,0
6,1,19,9,7240,42,11,22,5,1,2,66,346.19,1
2,1,1,9,1197,98,48,16,3,2,2,32,162.0,1
2,1,5,5,8814,250,32,77,4,2,2,46,340.5,0
9,0,51,1,8851,275,21,76,5,2,1,19,89.33,1
1,1,22,6,2600,232,17,82,4,2,1,28,474.62,0
2,1,24,2,8462,245,47,29,3,1,1,51,403.85,1
9,0,43,0,7866,162,32,82,5,2,2,69,140.43,0
0,1,45,9,4692,66,26,2,2,2,1,58,336.77,1
4,0,52,2,9875,121,41,54,1,2,2,36,391.62,1
4,1,37,8,4083,24,18,2,3,2,1,19,144.25,1
6,0,53,9,4989,278,47,3,4,2,2,65,92.0,0
3,0,36,5,1332,123,13,93,4,2,2,37,208.3,1
2,1,36,5,7106,261,24,56,3,1,1,58,111.09,1
0,0,4,3,8333,151,33,72,2,1,1,69,304.57,1
7,1,36,7,7655,123,23,11,2,2,2,48,240.85,0
2,1,52,4,6308,299,37,76,4,2,2,21,258.09,1
1,0,53,6,5200,34,22,32,3,2,1,46,294.29,0
3,1,18,8,3721,264,4,4,3,2,1,47,491.92,0
2,0,50,4,9998,277,43,9,1,2,2,30,406.69,0
0,0,16,4,2064,135,35,88,4,1,1,32,333.26,0
2,0,41,3,7820,259,23,56,2,2,1,37,213.67,0
1,0,18,5,9512,296,35,16,5,1,1,51,62.18,1
7,0,22,1,4957,62,4,81,2,1,1,45,102.44,0
5,0,2,2,3382,52,38,86,2,1,2,37,378.89,1
8,0,21,0,4231,175,5,71,5,1,2,67,216.14,1
7,0,36,1,8008,51,44,10,4,1,2,42,200.5,0
9,1,44,1,2500,185,35,93,1,2,1,44,450.04,0
2,1,39,7,2568,76,44,36,2,2,2,47,268.03,0
4,0,47,7,6892,75,3,24,2,2,2,58,454.81,1
6,1,39,1,4281,92,9,64,4,2,1,37,448.99,1
4,1,29,5,5089,114,0,56,4,1,1,18,86.08,1
7,1,54,4,2865,296,20,78,3,1,2,52,475.41,1
4,1,26,2,6600,195,39,78,4,2,2,66,84.63,1
0,1,21,4,7055,293,38,89,4,1,1,60,483.58,1
4,1,17,4,1004,13,36,22,2,2,1,41,253.68,1
3,0,16,4,8959,147,2,52,1,1,1,42,392.39,1
5,1,31,2,2168,188,46,50,2,1,1,57,367.76,1
2,1,51,2,3398,246,30,47,4,1,1,29,283.32,0
4,1,9,3,3630,27,26,23,3,1,2,28,328.75,1
1,1,31,6,7608,18,16,96,1,2,2,47,477.46,0
5,0,14,1,1347,38,22,90,3,1,2,30,467.31,0
5,0,49,9,6861,153,12,91,5,2,2,64,344.45,1
4,0,37,3,4342,158,46,76,3,2,1,42,345.97,1
5,0,2,3,7500,73,26,83,3,1,1,69,161.12,1
